,TC,Importe,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT,Tipo
1244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1246,1.0,93.0,14.88,0.0,0.0,107.88,107.88,
1247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1248,1.0,8460.0,1353.6,0.0,0.0,9813.6,9813.6,
1249,1.0,0.0,0.0,0.0,0.0,0.0,1534.57,
1250,1.0,0.0,0.0,0.0,0.0,0.0,9717.49,
1251,1.0,0.0,0.0,0.0,0.0,0.0,1609.95,
1252,1.0,0.0,0.0,0.0,0.0,0.0,766.23,
1253,1.0,2003.16,320.51,0.0,0.0,2323.67,2323.67,
1254,1.0,0.0,0.0,0.0,0.0,0.0,7127.0,
1255,1.0,6987.0,1117.92,0.0,0.0,8104.92,8104.92,
1256,1.0,6987.0,1117.92,0.0,0.0,8104.92,8104.92,
1257,1.0,484.48,77.52,0.0,0.0,562.0,562.0,
1258,1.0,31.9,5.1,0.0,0.0,37.0,37.0,
1259,1.0,158.62,25.38,0.0,0.0,184.0,184.0,
1260,1.0,206.89,33.1,0.0,0.0,239.98999999999998,239.99,
1261,1.0,0.0,0.0,0.0,0.0,0.0,292.2,
1262,1.0,-30.04,-4.81,0.0,0.0,-34.85,-34.85,
1263,1.0,3171.0,507.36,0.0,0.0,3678.36,3678.36,
1264,1.0,1706.89,273.1,0.0,0.0,1979.9900000000002,1979.99,
1265,1.0,180.0,28.8,0.0,0.0,208.8,208.8,
1266,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0,
1267,1.0,3600.0,576.0,0.0,0.0,4176.0,4176.0,
1268,1.0,768.24,122.92,0.0,0.0,891.16,891.16,
1269,1.0,360.0,57.6,0.0,0.0,417.6,417.6,
1270,1.0,1354.08,216.65,0.0,0.0,1570.73,1570.73,
1271,1.0,2494.32,399.09,0.0,0.0,2893.4100000000003,2893.41,
1272,1.0,24943.18,0.0,0.0,0.0,24943.18,24943.18,
1273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1274,1.0,412.45,65.99,5.16,0.0,473.28,473.28,
1275,1.0,522.47,83.6,0.0,0.0,606.07,606.07,
1276,1.0,4875.0,780.0,0.0,0.0,5655.0,5655.0,
1277,1.0,1230.0,196.8,0.0,0.0,1426.8,1426.8,
1278,1.0,771.55,123.45,0.0,0.0,895.0,895.0,
1279,1.0,1230.0,196.8,0.0,0.0,1426.8,1426.8,
1280,1.0,1401.3,224.21,0.0,0.0,1625.51,1625.51,
1281,1.0,14649.13,2343.87,0.0,0.0,16993.0,16993.0,
1282,1.0,1636.21,261.79,0.0,0.0,1898.0,1898.0,
1283,1.0,416.18,66.59,0.0,0.0,482.77,482.77,
1284,1.0,217.38,34.78,0.0,0.0,252.16,252.16,
1285,1.0,1260.83,201.73,0.0,0.0,1462.56,1462.56,
1286,1.0,87.37,13.98,0.0,0.0,101.35000000000001,101.35,
1287,1.0,232.76,37.24,0.0,0.0,270.0,270.0,
1288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1290,1.0,240.0,0.0,0.0,0.0,240.0,240.0,
1291,1.0,4653.75,744.6,0.0,0.0,5398.35,5398.35,
1292,1.0,257.59000000000003,41.21,0.0,0.0,298.8,298.8,
1293,1.0,1232.0,197.12,0.0,0.0,1429.12,1429.12,
1294,1.0,1706.9,273.1,0.0,0.0,1980.0,1980.0,
1295,1.0,664.0,106.24,0.0,0.0,770.24,770.24,
1296,1.0,1668.1,266.9,0.0,0.0,1935.0,1935.0,
1297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1298,1.0,180.2,28.83,0.0,0.0,209.02999999999997,209.03,
1299,1.0,1257.01,201.12,0.0,0.0,1458.13,1458.13,
1300,1.0,10500.0,1680.0,0.0,0.0,12180.0,12180.0,
1301,1.0,797.1300000000001,127.54,0.0,0.0,924.6700000000001,924.67,
1302,1.0,32425.93,5188.15,0.0,0.0,37614.08,37614.08,
1303,1.0,5300.0,48.0,0.0,0.0,5348.0,5348.0,
1304,1.0,11094.89,1775.18,0.0,0.0,12870.07,12870.07,
1305,1.0,-3203.24,-512.52,0.0,0.0,-3715.7599999999998,-3715.76,
1306,1.0,3203.24,512.52,0.0,0.0,3715.7599999999998,3715.76,
1307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1308,1.0,2426.58,388.25,0.0,0.0,2814.83,2814.83,
1309,1.0,2663.0,426.08,0.0,0.0,3089.08,3089.08,
1310,1.0,4394.0,0.0,0.0,0.0,4394.0,4394.0,
1311,1.0,2250.0,360.0,0.0,0.0,2610.0,2610.0,
1312,1.0,2518.4,402.94,0.0,0.0,2921.34,2921.34,
1313,1.0,3352.0,536.32,0.0,0.0,3888.32,3888.32,
1314,1.0,935.89,145.48,0.0,0.0,1081.37,1081.37,
1315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1316,1.0,125.1,20.02,0.0,3.48,141.64000000000001,141.64,
1317,1.0,0.0,0.0,0.0,0.0,0.0,762.75,
1318,1.0,0.0,0.0,0.0,0.0,0.0,2290.75,
1319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1320,1.0,23194.6,0.0,0.0,0.0,23194.6,23194.6,
1321,1.0,240.0,38.4,0.0,0.0,278.4,278.4,
1322,1.0,2378.71,380.59,0.0,0.0,2759.3,2759.3,
1323,1.0,23787.08,0.0,0.0,0.0,23787.08,23787.08,
1324,1.0,4310.34,689.66,0.0,0.0,5000.0,5000.0,
1325,1.0,2577.46,412.46,0.0,0.0,2989.92,2989.92,
1326,1.0,1568.0,250.88,0.0,0.0,1818.88,1818.88,
1327,1.0,18172.5,2907.6,0.0,0.0,21080.1,21080.1,
1328,1.0,6600.55,1056.09,0.0,0.0,7656.64,7656.64,
1329,1.0,700.0,112.0,0.0,0.0,812.0,812.0,
1330,1.0,4950.0,792.0,0.0,0.0,5742.0,5742.0,
1331,1.0,414.92,66.38,0.0,0.0,481.3,481.3,
1332,1.0,5790.18,926.43,0.0,0.0,6716.610000000001,6716.61,
1333,1.0,0.0,0.0,0.0,0.0,0.0,1893.41,
1334,1.0,13027.45,2084.39,0.0,0.0,15111.84,15111.84,
1335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1336,1.0,28000.0,4480.0,2800.0,2986.68,26693.32,26693.32,
1337,1.0,1505.27,240.84,0.0,0.0,1746.11,1746.11,
1338,1.0,2750.0,440.0,0.0,0.0,3190.0,3190.0,
1339,1.0,7014.0,1122.24,0.0,0.0,8136.24,8136.24,
1340,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1341,1.0,80.0,0.0,0.0,0.0,80.0,80.0,
1342,1.0,21976.13,829.51,0.0,0.0,22805.64,22805.64,
1343,1.0,12373.2,0.0,0.0,0.0,12373.2,12373.2,
1344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1349,1.0,490.0,78.4,0.0,0.0,568.4,568.4,
1350,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1351,1.0,180.17,28.83,0.0,0.0,209.0,209.0,
1352,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0,
1353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1355,1.0,2665.0,426.4,0.0,0.0,3091.4,3091.4,
1356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1357,1.0,12658.98,2025.44,0.0,0.0,14684.42,14684.42,
1358,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0,
1359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1360,1.0,4543.1,726.9,56.79,0.0,5213.21,5213.21,
1361,1.0,1717.25,0.0,0.0,0.0,1717.25,1717.25,
1362,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6,
1363,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3,
1364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1365,20.1353,0.0,0.0,0.0,0.0,0.0,0.0,
1366,1.0,3047.0,487.52,0.0,0.0,3534.52,3534.52,
1367,1.0,2498.35,399.74,0.0,0.0,2898.09,2898.09,
1368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1369,1.0,609.51,97.52,0.0,0.0,707.03,707.03,
1370,1.0,77.15,12.34,0.0,0.0,89.49000000000001,89.49,
1371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1373,1.0,5585.0,893.6,0.0,0.0,6478.6,6478.6,
1374,1.0,258.63,41.38,0.0,0.0,300.01,300.01,
1375,1.0,2042.5,326.8,0.0,0.0,2369.3,2369.3,
1376,1.0,910.0,145.6,0.0,0.0,1055.6,1055.6,
1377,1.0,1326.98,212.32,0.0,0.0,1539.3,1539.3,
1378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1380,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1381,1.0,0.0,0.0,0.0,0.0,0.0,345.8,
1382,1.0,0.0,0.0,0.0,0.0,0.0,4899.0,
1383,1.0,4631.48,741.04,0.0,0.0,5372.5199999999995,5372.52,
1384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1385,1.0,818.96,131.03,0.0,0.0,949.99,949.99,
1386,1.0,850.0,136.0,0.0,0.0,986.0,986.0,
1387,1.0,284.0,45.44,0.0,0.0,329.44,329.44,
1388,1.0,3191.38,510.62,0.0,0.0,3702.0,3702.0,
1389,1.0,4041.82,646.69,0.0,0.0,4688.51,4688.51,
1390,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1391,1.0,735.0,117.6,0.0,0.0,852.6,852.6,
1392,1.0,5349.66,855.95,534.97,570.63,5100.009999999999,5100.01,
1393,1.0,560.35,89.66,0.0,0.0,650.01,650.01,
1394,1.0,3900.0,624.0,0.0,0.0,4524.0,4524.0,
1395,1.0,2411.4,385.82,0.0,0.0,2797.2200000000003,2797.22,
1396,1.0,378.0,60.48,0.0,0.0,438.48,438.48,
1397,1.0,24113.99,0.0,0.0,0.0,24113.99,24113.99,
1398,1.0,954.0,152.64,0.0,0.0,1106.6399999999999,1106.64,
1399,1.0,6579.18,1052.67,0.0,0.0,7631.85,7631.85,
1400,1.0,0.0,0.0,0.0,0.0,0.0,2196.85,
1401,1.0,327.58,52.42,0.0,0.0,380.0,380.0,
1402,1.0,1043.28,166.92,0.0,0.0,1210.2,1210.2,
1403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1404,1.0,214.66,34.34,0.0,0.0,249.0,249.0,
1405,1.0,12745.02,2039.2,0.0,0.0,14784.220000000001,14784.22,
1406,1.0,333.0,53.28,0.0,0.0,386.28,386.28,
1407,1.0,350.0,0.0,0.0,0.0,350.0,350.0,
1408,1.0,937.25,149.96,0.0,0.0,1087.21,1087.21,
1409,1.0,140.0,22.4,0.0,0.0,162.4,162.4,
1410,1.0,7530.0,1204.8,0.0,0.0,8734.8,8734.8,
1411,1.0,331.88,53.1,0.0,0.0,384.98,384.98,
1412,1.0,1379.31,220.69,0.0,0.0,1600.0,1600.0,
1413,1.0,3442.0,550.72,0.0,0.0,3992.7200000000003,3992.72,
1414,1.0,1721.8,275.49,0.0,0.0,1997.29,1997.29,
1415,1.0,4200.0,672.0,0.0,0.0,4872.0,4872.0,
1416,1.0,88.9,14.22,0.0,0.0,103.12,103.12,
1417,1.0,5601.77,896.28,0.0,0.0,6498.05,6498.05,
1418,1.0,4825.0,772.0,0.0,0.0,5597.0,5597.0,
1419,1.0,35885.78,5741.72,0.0,0.0,41627.5,41627.5,
1420,1.0,1308.72,209.4,0.0,0.0,1518.1200000000001,1518.12,
1421,1.0,1723.28,275.72,0.0,0.0,1999.0,1999.0,
1422,1.0,3178.45,508.55,0.0,0.0,3687.0,3687.0,
1423,1.0,522.47,83.6,0.0,0.0,606.07,606.07,
1424,20.75,726.4575,116.19999999999999,0.0,0.0,842.6575,40.61,
1425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1427,1.0,560.0,89.6,0.0,0.0,649.6,649.6,
1428,1.0,18000.0,2880.0,0.0,0.0,20880.0,20880.0,
1429,1.0,-2753.6,-440.58,0.0,0.0,-3194.18,-3194.18,
1430,1.0,1905.0,304.8,0.0,0.0,2209.8,2209.8,
1431,1.0,7500.0,1200.0,0.0,0.0,8700.0,8700.0,
1432,1.0,5895.0,943.2,0.0,0.0,6838.2,6838.2,
1433,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0,
1434,1.0,-4041.82,-646.69,0.0,0.0,-4688.51,-4688.51,
1435,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0,
1436,1.0,3798.75,607.8,0.0,0.0,4406.55,4406.55,
1437,1.0,-1253.01,-200.48,0.0,0.0,-1453.49,-1453.49,
1438,1.0,1253.01,200.48,0.0,0.0,1453.49,1453.49,
1439,1.0,2417.14,386.74,0.0,0.0,2803.88,2803.88,
1440,1.0,24171.38,0.0,0.0,0.0,24171.38,24171.38,
1441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1442,1.0,-1933.44,-309.35,0.0,0.0,-2242.79,-2242.79,
1443,1.0,1949.46,311.91,0.0,0.0,2261.37,2261.37,
1444,1.0,2330.64,372.9,0.0,0.0,2703.54,2703.54,
1445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1446,1.0,7985.0,1277.6,0.0,0.0,9262.6,9262.6,
1447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450,1.0,284621.4,45539.42,0.0,0.0,330160.82,330160.82,
1451,1.0,7500.0,1200.0,0.0,0.0,8700.0,8700.0,
1452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1453,1.0,-7817.47,-1250.8,0.0,0.0,-9068.27,-9068.27,
1454,1.0,7817.47,1250.8,0.0,0.0,9068.27,9068.27,
1455,1.0,30000.0,4800.0,3000.0,3200.01,28599.989999999998,28599.99,
1456,1.0,1000.0,160.0,12.5,0.0,1147.5,1147.5,
1457,1.0,2650.0,424.0,0.0,0.0,3074.0,3074.0,
1458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1459,1.0,0.0,0.0,0.0,0.0,0.0,110.0,
1460,1.0,10300.0,48.0,0.0,0.0,10348.0,10348.0,
1461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1463,1.0,5720.0,915.2,0.0,0.0,6635.2,6635.2,
1464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1465,1.0,0.0,0.0,0.0,0.0,0.0,1981.09,
1466,1.0,6324.0,1011.84,0.0,0.0,7335.84,7335.84,
1467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1468,1.0,7530.0,1204.8,0.0,0.0,8734.8,8734.8,
1469,1.0,2615.8,418.53,0.0,0.0,3034.33,3034.33,
1470,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1472,1.0,11807.0,1889.12,0.0,0.0,13696.119999999999,13696.12,
1473,1.0,609.51,97.52,0.0,0.0,707.03,707.03,
1474,1.0,11112.88,1778.06,0.0,0.0,12890.939999999999,12890.94,
1475,1.0,1960.2,313.63,0.0,0.0,2273.83,2273.83,
1476,1.0,2013.0,322.08,0.0,0.0,2335.08,2335.08,
1477,1.0,2259.3,361.48,0.0,0.0,2620.78,2620.78,
1478,1.0,6079.02,972.64,0.0,0.0,7051.660000000001,7051.66,
1479,1.0,6079.02,972.64,0.0,0.0,7051.660000000001,7051.66,
1480,1.0,0.0,0.0,0.0,0.0,0.0,1135.85,
1481,1.0,74.14,11.86,0.0,0.0,86.0,86.0,
1482,1.0,74.14,11.86,0.0,0.0,86.0,86.0,
1483,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0,
1484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1485,1.0,16705.16,2672.83,0.0,0.0,19377.989999999998,19377.99,
1486,1.0,3389.0,542.24,0.0,0.0,3931.24,3931.24,
1487,1.0,1211.36,188.71,0.0,0.0,1400.07,1400.07,
1488,1.0,22592.97,0.0,0.0,0.0,22592.97,22592.97,
1489,1.0,148.28,23.72,0.0,0.0,172.0,172.0,
1490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1491,1.0,1224.92,195.99,0.0,0.0,1420.91,1420.91,
1492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1493,1.0,26969.45,4315.11,0.0,0.0,31284.56,31284.56,
1494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1496,1.0,343.97,55.03,0.0,0.0,399.0,399.0,
1497,1.0,7850.6,1256.1,0.0,0.0,9106.7,9106.7,
1498,1.0,148.28,23.72,0.0,0.0,172.0,172.0,
1499,1.0,3327.0,0.0,0.0,0.0,3327.0,3327.0,
1500,1.0,1350.0,216.0,0.0,0.0,1566.0,1566.0,
1501,1.0,560.35,89.66,0.0,0.0,650.01,650.01,
1502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1503,1.0,415.86,66.54,0.0,0.0,482.40000000000003,482.4,
1504,1.0,13201.1,2112.18,0.0,0.0,15313.28,15313.28,
1505,1.0,18172.5,2907.6,0.0,0.0,21080.1,21080.1,
1506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1507,1.0,280.0,0.0,0.0,0.0,280.0,280.0,
1508,1.0,15577.47,2492.39,0.0,0.0,18069.86,18069.86,
1509,1.0,0.0,0.0,0.0,0.0,0.0,2879.12,
1510,1.0,26000.0,4160.0,2600.0,2773.34,24786.66,24786.66,
1511,1.0,1268.0,202.88,0.0,0.0,1470.88,1470.88,
1512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1513,1.0,273.29,43.72,0.0,0.0,317.01,317.01,
1514,1.0,41607.78,0.0,0.0,0.0,41607.78,41607.78,
1515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1516,1.0,1200.0,192.0,0.0,0.0,1392.0,1392.0,
1517,1.0,6726.76,1076.28,0.0,0.0,7803.04,7803.04,
1518,1.0,2663.0,426.08,0.0,0.0,3089.08,3089.08,
1519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1520,1.0,0.0,0.0,0.0,0.0,0.0,1928.8,
1521,1.0,3109.5,497.52,0.0,0.0,3607.02,3607.02,
1522,1.0,950.0,152.0,0.0,0.0,1102.0,1102.0,
1523,1.0,3200.0,512.0,0.0,0.0,3712.0,3712.0,
1524,1.0,12733.0,2037.28,0.0,0.0,14770.28,14770.28,
1525,1.0,868.0,138.88,0.0,0.0,1006.88,1006.88,
1526,1.0,21958.4,3513.35,0.0,0.0,25471.75,25471.75,
1527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1529,1.0,1254.49,195.52,0.0,0.0,1450.01,1450.01,
1530,1.0,8160.0,25.6,0.0,0.0,8185.6,8185.6,
1531,1.0,2360.43,377.67,0.0,0.0,2738.1,2738.1,
1532,1.0,0.0,0.0,0.0,0.0,0.0,247.0,
1533,1.0,23604.31,0.0,0.0,0.0,23604.31,23604.31,
1534,1.0,936.9200000000001,149.91,0.0,0.0,1086.8300000000002,1086.83,
1535,1.0,607.75,97.24,0.0,22.24,682.75,682.75,
1536,1.0,687.0,109.92,0.0,0.0,796.92,796.92,
1537,1.0,749.27,119.88,0.0,0.0,869.15,869.15,
1538,1.0,8200.0,1312.0,0.0,0.0,9512.0,9512.0,
1539,1.0,5000.0,800.0,62.5,533.34,5204.16,5204.16,
1540,1.0,82.69,13.24,0.0,0.0,95.92999999999999,95.93,
1541,1.0,68.06,10.89,0.0,0.0,78.95,78.95,
1542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1543,1.0,6288.0,1006.08,0.0,0.0,7294.08,7294.08,
1544,1.0,1409.06,225.45,0.0,0.0,1634.51,1634.51,
1545,1.0,8329.63,1332.74,0.0,0.0,9662.369999999999,9662.37,
1546,1.0,1409.06,225.45,0.0,0.0,1634.51,1634.51,
1547,1.0,8329.63,1332.74,0.0,0.0,9662.369999999999,9662.37,
1548,1.0,-1409.06,-225.45,0.0,0.0,-1634.51,-1634.51,
1549,1.0,-8329.63,-1332.74,0.0,0.0,-9662.369999999999,-9662.37,
1550,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1555,1.0,709.35,113.5,0.0,0.0,822.85,822.85,
1556,1.0,74.14,11.86,0.0,0.0,86.0,86.0,
1557,1.0,593.1,94.9,0.0,0.0,688.0,688.0,
1558,1.0,1423.28,227.72,0.0,0.0,1651.0,1651.0,
1559,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0,
1560,1.0,588.0,0.0,0.0,0.0,588.0,588.0,
1561,1.0,220.0,0.0,0.0,0.0,220.0,220.0,
1562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1564,1.0,4980.0,796.8,0.0,0.0,5776.8,5776.8,
1565,1.0,2577.46,412.46,0.0,0.0,2989.92,2989.92,
1566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1567,1.0,625.0,100.0,0.0,0.0,725.0,725.0,
1568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1570,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1573,1.0,19400.78,561.9,0.0,0.0,19962.68,19962.68,
1574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1575,1.0,9801.39,0.0,0.0,0.0,9801.39,9801.39,
1576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1578,1.0,10167.0,1626.72,0.0,0.0,11793.72,11793.72,
1579,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6,
1580,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3,
1581,1.0,54.0,0.0,0.0,0.0,54.0,54.0,
1582,1.0,1548.03,247.68,0.0,0.0,1795.71,1795.71,
1583,1.0,709.35,113.5,0.0,0.0,822.85,822.85,
1584,1.0,-709.35,-113.5,0.0,0.0,-822.85,-822.85,
1585,1.0,762.08,121.93,0.0,0.0,884.01,884.01,
1586,1.0,3040.0,486.4,0.0,0.0,3526.4,3526.4,
1587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1589,1.0,933.36,149.34,0.0,0.0,1082.7,1082.7,
1590,1.0,4543.1,726.9,56.79,0.0,5213.21,5213.21,
1591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1592,1.0,878.72,140.6,0.0,0.0,1019.32,1019.32,
1593,1.0,12165.5,1946.48,0.0,0.0,14111.98,14111.98,
1594,1.0,488.1,78.1,0.0,0.0,566.2,566.2,
1595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1596,20.3626,0.0,0.0,0.0,0.0,0.0,0.0,
1597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1598,1.0,1482.0,237.12,0.0,0.0,1719.12,1719.12,
1599,1.0,1717.25,0.0,0.0,0.0,1717.25,1717.25,
1600,1.0,6650.0,1064.0,0.0,0.0,7714.0,7714.0,
1601,1.0,2548.03,407.68,0.0,0.0,2955.71,2955.71,
1602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1605,1.0,25480.29,0.0,0.0,0.0,25480.29,25480.29,
1606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1608,1.0,87.07,13.93,0.0,0.0,101.0,101.0,
1609,1.0,168.1,26.9,0.0,0.0,195.0,195.0,
1610,1.0,5349.66,855.95,534.97,570.63,5100.009999999999,5100.01,
1611,1.0,832.0,133.12,0.0,0.0,965.12,965.12,
1612,1.0,568.12,90.9,0.0,0.0,659.02,659.02,
1613,1.0,32.0,5.12,0.0,0.0,37.12,37.12,
1614,1.0,378.0,60.48,0.0,0.0,438.48,438.48,
1615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1616,1.0,5000.0,800.0,0.0,0.0,5800.0,5800.0,
1617,1.0,560.35,89.66,0.0,0.0,650.01,650.01,
1618,1.0,5612.0,897.92,0.0,0.0,6509.92,6509.92,
1619,1.0,1308.7,209.39,0.0,0.0,1518.0900000000001,1518.09,
1620,1.0,1690.75,270.52,0.0,0.0,1961.27,1961.27,
1621,1.0,2316.23,370.59,0.0,0.0,2686.82,2686.82,
1622,1.0,7540.55,1206.49,0.0,0.0,8747.04,8747.04,
1623,1.0,6947.68,1111.63,0.0,0.0,8059.31,8059.31,
1624,1.0,2780.0,444.8,0.0,0.0,3224.8,3224.8,
1625,1.0,1326.98,212.32,0.0,0.0,1539.3,1539.3,
1626,1.0,456.21,72.99,0.0,0.0,529.1999999999999,529.2,
1627,1.0,196.4,31.42,0.0,0.0,227.82,227.82,
1628,1.0,522.47,83.6,0.0,0.0,606.07,606.07,
1629,1.0,240.0,38.4,0.0,0.0,278.4,278.4,
1630,1.0,560.34,89.65,0.0,0.0,649.99,649.99,
1631,1.0,27258.75,4361.4,0.0,0.0,31620.15,31620.15,
1632,1.0,12320.0,1971.2,0.0,0.0,14291.2,14291.2,
1633,1.0,1204.0,192.64,0.0,0.0,1396.6399999999999,1396.64,
1634,1.0,11136.0,1781.76,0.0,0.0,12917.76,12917.76,
1635,1.0,4960.0,793.6,0.0,0.0,5753.6,5753.6,
1636,1.0,284.0,45.44,0.0,0.0,329.44,329.44,
1637,1.0,10200.0,1632.0,0.0,0.0,11832.0,11832.0,
1638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1640,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1641,1.0,10300.0,48.0,0.0,0.0,10348.0,10348.0,
1642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1643,1.0,1664.79,266.21,0.0,0.0,1931.0,1931.0,
1644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1647,1.0,253.47,40.55,0.0,0.0,294.02,294.02,
1648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1650,1.0,17447.55,2791.61,0.0,0.0,20239.16,20239.16,
1651,1.0,3631.03,580.97,0.0,0.0,4212.0,4212.0,
